SZ000597,东北制药,
SZ000598,兴蓉投资,
SZ000599,青岛双星,
SZ000600,建投能源,
SZ000601,韶能股份,
SZ000602,*ST金马,
SZ000603,*ST 威达,
SZ000605,ST 四 环,
SZ000606,青海明胶,
SZ000607,华智控股,
SZ000608,阳光股份,
SZ000609,绵世股份,
SZ000610,西安旅游,
SZ000611,时代科技,
SZ000612,焦作万方,
SZ000613,ST东海Ａ,
SZ000615,湖北金环,
SZ000616,亿城股份,
SZ000617,石油济柴,
SZ000619,海螺型材,
SZ000623,吉林敖东,
SZ000625,长安汽车,
SZ000626,如意集团,
SZ000627,天茂集团,
SZ000628,高新发展,
SZ000629,*ST钒钛,
SZ000630,铜陵有色,
SZ000631,顺发恒业,
SZ000632,三木集团,
SZ000633,ST合金,
SZ000635,英 力 特,
SZ000636,风华高科,
SZ000637,茂化实华,
SZ000638,万方地产,
SZ000639,西王食品,
SZ000650,仁和药业,
SZ000651,格力电器,
SZ000652,泰达股份,
SZ000655,金岭矿业,
SZ000656,ST 东 源,
SZ000659,珠海中富,
SZ000661,长春高新,
SZ000662,索 芙 特,
SZ000663,永安林业,
SZ000665,武汉塑料,
SZ000666,经纬纺机,
SZ000667,名流置业,
SZ000668,荣丰控股,
SZ000669,领先科技,
SZ000671,阳 光 城,
SZ000673,*ST大水,
SZ000676,*ST思达,
SZ000677,山东海龙,
SZ000678,襄阳轴承,
SZ000679,大连友谊,
SZ000680,山推股份,
SZ000682,东方电子,
SZ000683,远兴能源,
SZ000685,中山公用,
SZ000686,东北证券,
SZ000687,保定天鹅,
SZ000690,宝新能源,
SZ000691,*ST亚太,
SZ000692,惠天热电,
SZ000695,滨海能源,
SZ000697,*ST 偏转,
SZ000698,沈阳化工,
SZ000700,模塑科技,
SZ000701,厦门信达,
SZ000702,正虹科技,
SZ000703,*ST光华,
SZ000705,浙江震元,
SZ000707,双环科技,
SZ000708,大冶特钢,
SZ000709,河北钢铁,
SZ000710,天兴仪表,
SZ000711,天伦置业,
SZ000712,锦龙股份,
SZ000713,丰乐种业,
SZ000715,中兴商业,
SZ000716,*ST南方,
SZ000717,韶钢松山,
SZ000718,苏宁环球,
SZ000720,ST能山,
